Gene_ID,metap,metap.adjust,metafc,idx,Gene_Symbol,Gene_Description
339,0.00116599063094732,0.00209152405006503,-0.533321699260413,-1.56439517464315,APOBEC1,apolipoprotein B mRNA editing enzyme catalytic subunit 1
27,2.45463717833403e-05,6.98510950130857e-05,0.338956779450829,1.56259505536651,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
179,0.00394378816374161,0.00602015345524796,0.638906329247036,1.53598603027812,,
573,0.0015250756056971,0.00268343455811588,0.544930550323258,1.53491058145583,BAG1,BAG cochaperone 1
166,0.000717759509509675,0.00137869639118317,-0.48750087578859,-1.5327130128757,TLE5,"TLE family member 5, transcriptional modulator"
389,0.000852983258779813,0.00159200519148783,-0.489015402818442,-1.50081736400008,RHOC,ras homolog family member C
1029,0.00475264160912604,0.00712307305034158,0.643330229076974,1.49449789620537,CDKN2A,cyclin dependent kinase inhibitor 2A
315,0.000505281050205264,0.00100656210975765,-0.449748267788913,-1.48258031812976,,
530,0.00181127470159666,0.00309258384235578,-0.539384867743542,-1.47900176421083,,
337,5.02094759904822e-10,7.46663497793945e-09,-0.158912619498741,-1.47776250545738,APOA4,apolipoprotein A4
620,0.00112462543090673,0.00203314636724706,0.500495128782673,1.47595618092378,,
333,0.00204209367331973,0.00343578534087735,0.536982231160541,1.44444157384089,APLP1,amyloid beta precursor like protein 1
336,0.000182839681134798,0.000432251758990471,-0.38581467343768,-1.44214806665024,APOA2,apolipoprotein A2
289,0.00661945203457924,0.00959612386144977,-0.659404887140055,-1.4369605970625,,
264,0.0322270589180364,0.0389938954362592,-0.950601857761986,-1.41808819956041,,
279,0.00249188472197669,0.00398874603066407,0.53213223375293,1.38539139886855,AMY2A,amylase alpha 2A
675,0.00689025019770939,0.00995738351455809,-0.636435203152442,-1.37582335188881,BRCA2,BRCA2 DNA repair associated
170,0.0105780556885211,0.0142587241883282,0.679486443051813,1.34238944254534,,
321,0.012733407198005,0.0168187105168172,-0.706432525751095,-1.33872875324787,APBA2,amyloid beta precursor protein binding family A member 2
219,0.0075970574178102,0.0106899038066723,-0.6299846926086,-1.3351609506837,ALDH1B1,aldehyde dehydrogenase 1 family member B1
463,0.00223505305456278,0.00367985520769086,0.490737854325974,1.30080479947627,ZFHX3,zinc finger homeobox 3
1884,5.76097840899531e-06,2.12464883723747e-05,0.244893373992733,1.28311975197772,,
384,0.00455279031655093,0.00688143060960649,0.535959580697016,1.25506852941032,ARG2,arginase 2
130,0.00475901626790718,0.00712307305034158,0.5387011199536,1.25112409116212,ADH6,alcohol dehydrogenase 6 (class V)
214,0.00944450122477668,0.0129580805494704,0.597987096159075,1.21081681373029,ALCAM,activated leukocyte cell adhesion molecule
879,0.00641500139123935,0.00941820267949471,-0.545988820995216,-1.19724605846793,,
313,0.0102021460940664,0.0138737148948809,-0.6012160923961,-1.19720669209355,AOAH,acyloxyacyl hydrolase
177,0.000275182933138497,0.000604092057984987,0.336217853803894,1.19706281953615,AGER,advanced glycosylation end-product specific receptor
714,0.00160194781863232,0.00277630806161466,0.42698680676998,1.19357826825691,C1QC,complement C1q C chain
383,0.00535385521687368,0.00798746684459147,0.524199854257421,1.19063262546611,ARG1,arginase 1
846,0.00364555564775568,0.00562073964419856,0.483342764420262,1.17850385811845,CASR,calcium sensing receptor
150,0.00285192330087347,0.00451799533231158,-0.459752054142855,-1.17000560488216,ADRA2A,adrenoceptor alpha 2A
258,0.0118500233622421,0.0157886149421781,-0.604953444370468,-1.16531020081884,AMBN,ameloblastin
451,0.00601476770168046,0.00888720484126504,0.521702875472128,1.15858790706969,,
187,0.00235191555451551,0.00381772207968891,0.439522524608834,1.1553193598462,APLNR,apelin receptor
32,5.65367425105377e-05,0.000145605800543899,0.266143043573699,1.13048761376292,ACACB,acetyl-CoA carboxylase beta
525,0.00188287277011163,0.00320296807018989,0.406177537270889,1.10690650509146,ATP6V1B1,ATPase H+ transporting V1 subunit B1
137,3.62136599359241e-08,2.73680282466574e-07,-0.145350763677005,-1.08157357651121,,
174,0.00743314418686168,0.0105436291389023,-0.479711867618172,-1.02122378839609,AFP,alpha fetoprotein
460,0.00268159893791966,0.00426281762200331,-0.39284579435817,-1.01024467061683,ASTN1,astrotactin 1
729,0.00352369620203291,0.00545108707764151,-0.401865003379175,-0.985775472825407,C6,complement C6
673,0.0126089430737512,0.0167032263132164,0.514920320230608,0.977999140256714,BRAF,"B-Raf proto-oncogene, serine/threonine kinase"
8511,0.0164480766166745,0.0211213462960639,-0.544475710174421,-0.971281986741845,,
545,0.0113696282353011,0.0152366238850982,-0.493783567200742,-0.960040545139438,ATR,ATR serine/threonine kinase
304,0.0303126864364396,0.0369686466857107,0.62828821999502,0.953977486007737,,
414,0.0179216591687655,0.0227600134347132,0.544674876187941,0.95134100518724,ARSD,arylsulfatase D
119,0.000271370528827528,0.000598573271720049,0.263314931792308,0.93909619940169,ADD2,adducin 2
156,0.0279522996680275,0.0343626937252285,0.601493015636561,0.934468996739075,GRK2,G protein-coupled receptor kinase 2
91,0.00749860985602797,0.0106038624037696,0.434706095511899,0.923758817425437,ACVR1B,activin A receptor type 1B
199,0.0184010451996523,0.0233046204314277,-0.53062570207654,-0.920719170834598,AIF1,allograft inflammatory factor 1
254,0.0132673687309069,0.0173757300708753,-0.484554088184937,-0.909612299875007,,
1474,0.00247105748442354,0.00396918989658276,0.348468692115959,0.908498703959002,CST6,cystatin E/M
416,0.0160305266011172,0.0206426613494833,-0.498321876849937,-0.894513786771021,ARSF,arylsulfatase F
303,0.036642177937351,0.0441045536008324,0.616884767546024,0.885858074677804,,
190,0.00800946527827302,0.0111551767168697,-0.415887391067604,-0.871864861454659,NR0B1,nuclear receptor subfamily 0 group B member 1
576,0.00136825071752433,0.00242601377222583,0.298076223840085,0.853640918449126,ADGRB2,adhesion G protein-coupled receptor B2
1622,0.00890364897072688,0.012289168190135,0.415230138692952,0.851401151506891,DBI,"diazepam binding inhibitor, acyl-CoA binding protein"
284,1.82178626965962e-05,5.48917300858226e-05,-0.179620960383414,-0.851314004335848,ANGPT1,angiopoietin 1
840,0.00237021027305761,0.00383391907326161,-0.315588657801884,-0.828487486206878,CASP7,caspase 7
510,0.0110751431597281,0.0148852507190515,-0.41847710181006,-0.818395016701842,,
309,0.0131641915436611,0.0172897216570592,-0.427336411029179,-0.803651336206393,ANXA6,annexin A6
581,0.014018942163019,0.0182563060371518,-0.423679270655907,-0.785198333736005,BAX,"BCL2 associated X, apoptosis regulator"
92,0.000232631454227363,0.00053354776317818,0.215291776325342,0.782226406487365,ACVR2A,activin A receptor type 2A
742,0.0103584298781769,0.0140448122759987,0.385737229253627,0.765575020163887,,
283,0.0304609669795269,0.0370514664315617,0.499659392495677,0.757611708799915,ANG,angiogenin
308,0.0127690860756747,0.0168187105168172,-0.397798736330598,-0.753367232591743,ANXA5,annexin A5
366,0.00220090911625384,0.00364970900213317,-0.280378995125878,-0.745078550248394,AQP9,aquaporin 9
97,0.0150104076554225,0.0193831874766101,-0.388709895529644,-0.70885428584464,ACYP1,acylphosphatase 1
372,0.0190882989338594,0.0241087830370115,0.411480197304288,0.707430240364745,ARCN1,archain 1
269,0.00425950378060208,0.00645931329887355,0.292793950834645,0.694109342044573,AMHR2,anti-Mullerian hormone receptor type 2
299,0.0229857692998814,0.0285889037775036,0.421375048087289,0.690440274326829,,
124,0.000354633756058781,0.000746512153164832,-0.197764427994981,-0.682330770546996,ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide"
251,0.00708084410325666,0.0101690627152689,-0.316310770359702,-0.680041259493841,ALPG,"alkaline phosphatase, germ cell"
224,0.0201266003222286,0.0252129422514875,-0.399377362349487,-0.677435694648825,ALDH3A2,aldehyde dehydrogenase 3 family member A2
356,3.69005713113126e-06,1.41759694787626e-05,-0.124351253787027,-0.675596247022724,FASLG,Fas ligand
290,0.00210788884216831,0.00352969895139845,-0.246968506781281,-0.660925336222289,ANPEP,"alanyl aminopeptidase, membrane"
415,0.00553240783890856,0.00820077174834999,-0.280564047689532,-0.633257131395622,ARSL,arylsulfatase L
369,0.0301828667914611,0.036907961779479,-0.415709398402069,-0.631977853369539,ARAF,"A-Raf proto-oncogene, serine/threonine kinase"
335,0.00636304578497587,0.0093717703095012,-0.284057295314658,-0.623884966015752,APOA1,apolipoprotein A1
456,0.0285522875284473,0.0350069269963144,-0.40386595066003,-0.62371405268134,,
347,2.95343117724515e-05,8.30202300432935e-05,0.135969018583703,0.615895212016727,APOD,apolipoprotein D
172,0.00937180450224375,0.0128967220165205,0.29880764266129,0.606034722368476,,
90,1.22067899879189e-06,5.46342736352485e-06,0.10079291471409,0.596028673422001,ACVR1,activin A receptor type 1
186,0.0426605823031843,0.0502980267052889,-0.432496757910726,-0.592508976449309,AGTR2,angiotensin II receptor type 2
295,0.0175346510768046,0.0223918951424015,-0.333858100149318,-0.586289168429703,,
176,0.000310282539658371,0.00067155047315732,0.165468612946478,0.580504047246656,ACAN,aggrecan
1092,0.0193192915087084,0.0242930931116993,0.335923471382875,0.575775787553414,,
215,0.0709634279807078,0.080975594799768,-0.499391762488554,-0.573783862890981,ABCD1,ATP binding cassette subfamily D member 1
388,0.000464767541655252,0.000940239198097298,-0.166414214973424,-0.554619339654049,RHOB,ras homolog family member B
189,3.10966142395994e-05,8.63586696653935e-05,-0.122686248593778,-0.552982120340917,AGXT,alanine--glyoxylate aminotransferase
1473,6.16151205799451e-05,0.00015606906916129,-0.129123654711256,-0.543650962949186,CST5,cystatin D
1583,0.0014070543749906,0.00248525696119029,-0.180397380828775,-0.514437248027857,CYP11A1,cytochrome P450 family 11 subfamily A member 1
596,0.0475388855149578,0.0559066995469274,0.388227365227704,0.513605782583719,BCL2,BCL2 apoptosis regulator
213,0.0761108621790276,0.0859978124130679,0.457821918947415,0.512098244974188,ALB,albumin
418,0.0911671192710093,0.100786671424305,-0.488047000940063,-0.507647831347946,,
255,0.05059837839749,0.0593533140998547,0.388480842358216,0.503418105767597,,
470,1.645582163371e-05,4.99087748232916e-05,0.10352785280127,0.495244163265485,,
223,0.0536216110756882,0.0625811714073222,-0.383236553014406,-0.486963412743691,ALDH9A1,aldehyde dehydrogenase 9 family member A1
79,6.48841532575374e-05,0.000162563014411548,-0.115795120067692,-0.484933908841785,,
274,0.0179012286096591,0.0227600134347132,-0.27514661719169,-0.480713376740122,BIN1,bridging integrator 1
253,0.0011553850225743,0.00208059568518262,0.163041582262055,0.478897680919443,,
175,0.0945176926545891,0.103928099884389,0.442544335398607,0.453380869334315,AGA,aspartylglucosaminidase
257,0.0263119884315943,0.0325196425387801,0.282017077211803,0.44554364456253,ALX3,ALX homeobox 3
322,0.00157784947656084,0.00274486267431905,-0.158826725685029,-0.445022071086438,APBB1,amyloid beta precursor protein binding family B member 1
275,0.00659345603103696,0.00958859063188656,-0.203909370622301,-0.444703272239495,AMT,aminomethyltransferase
138,0.0394540125513999,0.0469981906620035,0.310754750672232,0.436271335822056,,
244,0.0314765631991379,0.0381860411442173,-0.290146004793823,-0.435802981911335,,
306,0.127685221629054,0.137852194779845,-0.479056320737943,-0.428208978824077,ANXA3,annexin A3
480,0.0669466721382507,0.0767721787456059,0.357896856373547,0.420267901764915,ATP1A4,ATPase Na+/K+ transporting subunit alpha 4
129,0.0230075559684465,0.0285889037775036,0.250800899479629,0.410844355281977,,
607,0.0238906320751876,0.029606401577047,-0.24646067001702,-0.399703102449755,BCL9,BCL9 transcription coactivator
616,0.0893014479035319,0.099199921647056,0.380024249532333,0.398699211019806,,
691,0.0987961380213649,0.107417499122286,-0.395536677282663,-0.397617212790018,,
540,0.0073856141622955,0.0105085436074637,-0.181214675212043,-0.386279627134148,ATP7B,ATPase copper transporting beta
217,0.0410053431212439,0.048595021025433,0.272946818510293,0.378620785856176,ALDH2,aldehyde dehydrogenase 2 family member
434,0.434809932639931,0.441514050544071,-1.04608303220615,-0.3783688014073,ASIP,agouti signaling protein
421,0.0718143475819977,0.0817442326797554,0.329835022138573,0.377261597785378,ARVCF,ARVCF delta catenin family member
221,0.142830888499895,0.153484940788932,-0.446151230565448,-0.3770771432702,ALDH3B1,aldehyde dehydrogenase 3 family member B1
2343,0.00649703165897931,0.00947826454047298,0.172032863886695,0.376284905608052,,
198,0.0142483231053917,0.0185027519762974,0.201677976168424,0.372345189431274,,
211,0.0662314945928849,0.0763317975182998,-0.311424256525745,-0.367149094285344,ALAS1,5'-aminolevulinate synthase 1
461,0.0824984945530147,0.0920866973097816,0.335915102133632,0.363982144669722,,
948,0.0767561710194237,0.0865149018091793,-0.321930845917847,-0.358916417844647,CD36,CD36 molecule (CD36 blood group)
405,0.0664198946284258,0.0763580334755719,0.303358903174854,0.357266331691122,ARNT,aryl hydrocarbon receptor nuclear translocator
391,0.0796189918450705,0.0894467555074365,0.323530523812396,0.355554651076207,RHOG,ras homolog family member G
500,0.0907605145784643,0.100578358703539,0.336221461513683,0.3503774106841,,
430,0.00725588327074691,0.0103559200861125,0.158647943485177,0.33939708638472,ASCL2,achaete-scute family bHLH transcription factor 2
346,0.0420242858812671,0.0496748610032414,0.245943202943415,0.338540734687969,APOC4,apolipoprotein C4
592,0.0797453720467601,0.0894467555074365,-0.293770236101544,-0.322646237935235,,
440,0.013707478016309,0.0179012673244149,-0.171509260064498,-0.319529030688275,ASNS,asparagine synthetase (glutamine-hydrolyzing)
429,0.0332633055253227,0.0401423660920779,-0.213807436047104,-0.316014787180579,ASCL1,achaete-scute family bHLH transcription factor 1
652,0.0228939647373915,0.0285889037775036,0.191082086343924,0.313427931679715,BMP4,bone morphogenetic protein 4
437,0.0749515899153854,0.0848960269066159,-0.277993683290976,-0.312803816078803,,
544,0.0939642371198254,0.103630414622583,-0.302657028757265,-0.3108400902842,,
208,0.183057346009548,0.194445706245165,0.415082070262327,0.30608684759658,AKT2,AKT serine/threonine kinase 2
526,0.00178871312171102,0.00306541542419621,0.110119547253911,0.302548974994635,ATP6V1B2,ATPase H+ transporting V1 subunit B2
802,0.0974014666224571,0.106403023964343,-0.292324360055274,-0.295666944027119,,
261,0.0144366156125329,0.0186946061724092,0.159791928768559,0.294102574792364,,
1159,0.0376342674497597,0.0450353252528795,0.205414179600001,0.292595353551424,CKMT1B,"creatine kinase, mitochondrial 1B"
457,0.00026235321346131,0.000592866820615999,-0.0811942219515755,-0.290765733440917,,
1457,0.087387310009809,0.0973080915809708,0.260557472685933,0.275813537177718,CSNK2A1,casein kinase 2 alpha 1
432,0.0117286164467123,0.0156721512519836,-0.141978468582978,-0.274125384809682,ASGR1,asialoglycoprotein receptor 1
12714,0.00950581224522653,0.0130034998369419,-0.134941309723105,-0.272852781302344,,
355,0.0193396207635437,0.0242930931116993,0.153618695455323,0.263233629959848,FAS,Fas cell surface death receptor
550,0.138856285333174,0.149562494249049,0.301499738686848,0.25851626476229,AUP1,AUP1 lipid droplet regulating VLDL assembly factor
943,0.00308855277329052,0.00485946357845369,0.101851962386457,0.255673376630585,TNFRSF8,TNF receptor superfamily member 8
300,0.107823981755367,0.116957307268762,-0.26103619124089,-0.252496296824826,,
373,0.204140556386941,0.214860265968904,0.35786145485385,0.246949706761786,TRIM23,tripartite motif containing 23
286,0.0953136416126454,0.10436956955684,0.238885003199695,0.243864546091663,ANK1,ankyrin 1
153,0.0079507173628649,0.0111069112250931,0.111459819192171,0.234020332489635,ADRB1,adrenoceptor beta 1
454,0.0169925059215492,0.0217598478606506,0.131952468898339,0.233521901434266,,
410,0.199676876074125,0.210643111831056,0.331332855375805,0.231824396613741,ARSA,arylsulfatase A
1262,0.165064551628559,0.176553963574862,0.288930063280687,0.226043332294737,CNGA4,cyclic nucleotide gated channel subunit alpha 4
22,1.520702341185e-05,4.6736251952419e-05,-0.0460002846854349,-0.221627337732164,ABCB7,ATP binding cassette subfamily B member 7
188,0.00136204691837991,0.00242433833734803,-0.0764196091094045,-0.219003921949095,,
1202,0.17356150822451,0.185212627989581,0.282975156236989,0.215215788594184,,
235,0.0273083630992663,0.0336608432854592,-0.135455001338546,-0.211811572287558,,
272,0.053951403791747,0.0628070635050388,-0.154923713370718,-0.19644284261968,AMPD3,adenosine monophosphate deaminase 3
464,0.162446544641756,0.174157807162441,0.244817903013796,0.193232205643334,,
194,0.0125686407438623,0.0166978195473214,0.101150248749474,0.19225745996729,,
316,0.0946850367710273,0.103928099884389,-0.169001984975547,-0.173010483539961,AOX1,aldehyde oxidase 1
282,0.248784536502759,0.258893163268108,0.282097120395736,0.170436483930944,,
619,0.0542827088732435,0.0630335737797614,-0.130543004223513,-0.165181087563342,,
358,0.072951542290016,0.0828341403834911,0.14353699827883,0.1631966181925,AQP1,aquaporin 1 (Colton blood group)
326,0.238048544560599,0.248844396921624,-0.254281036751745,-0.158502135141749,AIRE,autoimmune regulator
719,0.340588300792833,0.347369926251098,0.336804663993909,0.157547210005175,C3AR1,complement C3a receptor 1
249,0.198611064367084,0.209999313470701,0.223614570399255,0.156976659449886,ALPL,"alkaline phosphatase, biomineralization associated"
753,0.0984765941502104,0.107323191260631,-0.144950904312933,-0.145917289100777,LDLRAD4,low density lipoprotein receptor class A domain containing 4
725,0.0813015981790028,0.0909709630109715,-0.133450205899661,-0.145447501812773,C4BPB,complement component 4 binding protein beta
147,0.00760583177568005,0.0106899038066723,0.0660905020836575,0.140036077411554,ADRA1B,adrenoceptor alpha 1B
747,0.00644159105437225,0.00942721738433526,0.0632539048391945,0.138589738786142,DAGLA,diacylglycerol lipase alpha
788,0.238751875594449,0.249014965269323,0.216668089971556,0.134779080435146,SLC25A20,solute carrier family 25 member 20
349,0.00370724223223738,0.00569679556353811,-0.0552622768050535,-0.134339778533109,,
149,0.325976276684538,0.33394458567016,0.26676128747563,0.12986313075767,,
482,0.232301262711162,0.243388368431467,-0.197000628685222,-0.124888239168525,ATP1B2,ATPase Na+/K+ transporting subunit beta 2
183,1.19419229644664e-06,5.39728086923431e-06,-0.0207923858264285,-0.123151757097436,AGT,angiotensinogen
928,0.181506040237493,0.19324315138449,-0.156070741348165,-0.115665418212265,CD9,CD9 molecule
535,0.289805992645702,0.298882690401944,0.208792869935347,0.112308147683343,ATP6V0A1,ATPase H+ transporting V0 subunit a1
118,0.00230846963236208,0.00378720462818121,0.038318265859333,0.10103284559847,ADD1,adducin 1
404,0.112635186818344,0.121889251463044,-0.103334499997313,-0.0979947843941915,,
870,0.0641463589943473,0.0741139636501105,-0.081773145777232,-0.0975412970757425,,
459,0.268428264096078,0.278079617411892,-0.169943622715284,-0.0970669976030174,,
1370,0.315344823530736,0.32449545457069,-0.180797939069133,-0.0906185113278412,CPN2,carboxypeptidase N subunit 2
466,9.39660318089121e-06,3.12905504546072e-05,0.01714215662398,0.0861741204090234,ATF1,activating transcription factor 1
287,0.00235135747548558,0.00381772207968891,0.032557227937384,0.0855825775716294,ANK2,ankyrin 2
1897,0.260595871339938,0.27057364118854,0.0916230592890527,0.0535108415488095,,
2008,0.340101913238246,0.347369926251098,-0.112959549193084,-0.0529092277277231,,
700,0.191135847526636,0.20256005910294,-0.070947234380605,-0.0509867871631679,,
1002,0.393059709630216,0.400001161455915,0.115263156278286,0.0467439899510371,CDH4,cadherin 4
360,0.571313052109649,0.578846850599007,0.189436879533633,0.0460570031188802,AQP3,aquaporin 3 (Gill blood group)
398,0.0372693306886576,0.0447426079361228,-0.0301051311753465,-0.0430096476832665,ARHGDIG,Rho GDP dissociation inhibitor gamma
1217,0.00414574682998771,0.0063075554080011,-0.0179725311826895,-0.0428177083740007,,
1661,0.227641919445407,0.239049942743354,0.062914469997575,0.040438134734052,,
1076,0.0678927355341777,0.0776638984646549,-0.030540471913395,-0.035676667463493,,
584,0.655966534205103,0.660263258228281,0.18067392632754,0.0330847052593462,,
17,7.82496501563782e-06,2.79636346682871e-05,-0.00642064966842504,-0.0327871605060273,,
197,8.99243352106821e-06,3.07074952089811e-05,0.00586814195033752,0.029611364678767,AHSG,alpha 2-HS glycoprotein
3670,0.632660967158547,0.638198481094289,-0.0916968386314193,-0.0182319869757736,ISL1,ISL LIM homeobox 1
686,0.054990327928093,0.0636948270724897,-0.0123016440678615,-0.0154965494473083,BTD,biotinidase
2555,0.62397248585215,0.63081428942509,-0.0730075414612008,-0.0149544676440783,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2
506,0.00294016071348837,0.00464182907163746,0.00528990317724051,0.013392071919168,ATP5F1B,ATP synthase F1 subunit beta
583,0.791184153460467,0.794631578965741,0.123296551572809,0.0125420235740139,BBS2,Bardet-Biedl syndrome 2
455,0.272922062069673,0.282101055188609,-0.00757494301778,-0.00427197513635857,,
888,0.9499619476291,0.952027082297859,-0.0481044505576678,-0.00107243055633382,,
1451,0.981700832030667,0.981700832030667,-0.028924299128614,-0.00023199720212972,,
491,0.00722407767662055,0.0103425459904412,-7.98007542270052e-05,-0.000170870778880309,ATP2B2,ATPase plasma membrane Ca2+ transporting 2
968,0.316613142503386,0.325074963683878,-0.000225442137873996,-0.000112601823952216,CD68,CD68 molecule
