Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
3767,1,0.479651953524732,0.0915851779545508,0.867718729094913,0.0154131648379488,0,1,5.86861599589974,0.0154131648379488,FALSE,0.0594234562138132,1051,KCNJ11,potassium inwardly rectifying channel subfamily J member 11
2725,-1,-0.414678019620263,-0.750224833019587,-0.0791312062209388,0.0154278074869031,0,1,5.86694444820874,0.0154278074869031,FALSE,0.0594234562138132,1052,,
1564,-1,-0.479789170677461,-0.868170918573799,-0.0914074227811231,0.0154672153862092,0,1,5.86245390164932,0.0154672153862092,FALSE,0.0595186673740929,1053,CYP2D7,cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
2215,-1,-0.504167538197487,-0.912641351206319,-0.0956937251886547,0.0155577877703685,0,1,5.85217765944334,0.0155577877703685,FALSE,0.0598103947301074,1054,FCGR3B,Fc gamma receptor IIIb
900,-1,-0.462448634002683,-0.83729796043624,-0.0875993075691264,0.0156064205184032,0,1,5.84668524527834,0.0156064205184032,FALSE,0.0599404890431941,1055,CCNG1,cyclin G1
795,-1,-0.566681467042091,-1.02652201436052,-0.106840919723661,0.0157201522197216,0,1,5.83390932090865,0.0157201522197217,FALSE,0.0603201295400682,1056,S100G,S100 calcium binding protein G
3802,-1,-0.428284046235373,-0.776083428623322,-0.0804846638474242,0.0157991933994608,0,1,5.82508629041811,0.0157991933994608,FALSE,0.060566065898406,1057,KIR2DL1,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1"
26,-2,-1.97700190388739,-3.58275842207876,-0.371245385696021,0.0158174392760693,2.54852868038956,0.110397019944351,5.82305604302017,0.0158174392760694,FALSE,0.0605786993824508,1058,AOC1,amine oxidase copper containing 1
520,1,0.636165903276837,0.119145969420174,1.1531858371335,0.0158812647451191,0,1,5.81597302205705,0.0158812647451191,FALSE,0.060765707976603,1059,,
1878,-1,-0.39007267702128,-0.70717986760668,-0.0729654864358801,0.015911192269098,0,1,5.81266191656514,0.015911192269098,FALSE,0.0608227840324389,1060,,
