Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
2491,-1,-2.06280615674209,-2.68739737828748,-1.4382149351967,9.6028304426729e-11,0,1,41.9006989793038,9.6028304426729e-11,FALSE,1.25518286947454e-08,35,CENPI,centromere protein I
1874,-1,-2.86146543952776,-3.95985830654836,-1.76307257250716,3.29088945649653e-07,0,1,26.0710056662864,3.29088945649654e-07,FALSE,1.36068204874734e-05,36,E2F4,E2F transcription factor 4
297,-1,-1.89534114419861,-2.42851071474587,-1.36217157365135,3.22874515886787e-12,0,1,48.5445246381515,3.22874515886786e-12,FALSE,5.94676153806028e-10,37,,
273,-1,-3.1768085890762,-4.47635560501414,-1.87726157313826,1.65760848775987e-06,0,1,22.9558979731455,1.65760848775988e-06,FALSE,4.97528117955779e-05,38,AMPH,amphiphysin
2001,-1,-1.6738527797512,-2.08347085258542,-1.26423470691698,1.15507226131745e-15,0,1,64.1464280243986,1.15507226131746e-15,FALSE,3.12023520190554e-13,39,ELF5,E74 like ETS transcription factor 5
3257,1,2.38525825797034,1.55009396301308,3.2204225529276,2.17182551195274e-08,0,1,31.3345282113272,2.17182551195274e-08,FALSE,1.46670616240542e-06,40,HPS1,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1
490,-1,-2.28232630574843,-3.06007844637485,-1.50457416512201,8.84309130692487e-09,0,1,33.0802835616684,8.84309130692484e-09,FALSE,7.0259227403254e-07,41,ATP2B1,ATPase plasma membrane Ca2+ transporting 1
2214,-1,-2.18749194533853,-2.91029346308781,-1.46469042758925,2.99905886258168e-09,0,1,35.1844685478672,2.99905886258169e-09,FALSE,2.89337774075738e-07,42,FCGR3A,Fc gamma receptor IIIa
447,-1,-2.40763500909552,-3.27019141779992,-1.54507860039112,4.47996029066041e-08,0,1,29.9297072493718,4.4799602906604e-08,FALSE,2.66952927908176e-06,43,,
4312,-1,-2.03690412016611,-2.68117789646747,-1.39263034386475,5.77232773344481e-10,0,1,38.3969250339014,5.77232773344484e-10,FALSE,7.08771878058133e-08,44,MMP1,matrix metallopeptidase 1
766,1,2.03306508339553,1.38104342743664,2.68508673935442,9.87901282040194e-10,0,1,37.3486324626252,9.87901282040195e-10,FALSE,1.17734588083143e-07,45,CA7,carbonic anhydrase 7
503,-1,-2.09270484318853,-2.78413597737286,-1.40127370900421,2.99117325387815e-09,0,1,35.1895957837996,2.99117325387816e-09,FALSE,2.89337774075738e-07,46,,
933,-1,-2.69127194667274,-3.74483677789702,-1.63770711544846,5.53948608183679e-07,0,1,25.0662184747188,5.53948608183678e-07,FALSE,2.10042786018416e-05,47,CD22,CD22 molecule
830,1,1.76261271193094,1.24703141512663,2.27819400873525,2.07693939724308e-11,0,1,44.8968290363938,2.07693939724308e-11,FALSE,3.1169475694922e-09,48,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2
13216,-1,-1.49986483868009,-1.87021823588886,-1.12951144147132,2.06292667179821e-15,0,1,63.003948049134,2.06292667179821e-15,FALSE,4.64387715229241e-13,49,,
387,-1,-2.09395034406453,-2.84620258328923,-1.34169810483983,4.87785691475433e-08,0,1,29.7647309280445,4.87785691475434e-08,FALSE,2.82358231694065e-06,50,RHOA,ras homolog family member A
733,-1,-4.52671571437519,-6.76961022100082,-2.28382120774956,7.63134417892817e-05,0,1,15.6474988874869,7.63134417892816e-05,FALSE,0.00114952440940583,51,C8G,complement C8 gamma chain
706,-1,-1.77788057060067,-2.34900484428709,-1.20675629691426,1.05230719888879e-09,0,1,37.2254633478678,1.0523071988888e-09,FALSE,1.21827107711354e-07,52,TSPO,translocator protein
3890,-1,-1.55312754861099,-2.00717983322868,-1.0990752639933,2.024616463481e-11,0,1,44.9467917501675,2.02461646348099e-11,FALSE,3.1169475694922e-09,53,KRT84,keratin 84
350,-1,-1.88262527858778,-2.5520696160225,-1.21318094115306,3.55078554153728e-08,0,1,30.3805064139955,3.55078554153729e-08,FALSE,2.28377508163636e-06,54,APOH,apolipoprotein H
1448,1,2.19252537896851,1.33129726363535,3.05375349430167,6.04728254693488e-07,0,1,24.8971159496141,6.04728254693487e-07,FALSE,2.24803567708075e-05,55,CSN3,casein kappa
2030,-1,-1.66996170456832,-2.21652911721647,-1.12339429192017,2.1191417008825e-09,0,1,35.8609455736348,2.11914170088249e-09,FALSE,2.14669054299397e-07,56,SLC29A1,solute carrier family 29 member 1 (Augustine blood group)
53209,-1,-1.74310516496435,-2.33589405024462,-1.15031627968408,8.2482377387846e-09,0,1,33.2156883753275,8.24823773878461e-09,FALSE,6.68437186351104e-07,57,,
1334,-1,-1.94598857335506,-2.67096334074333,-1.22101380596679,1.43300623553001e-07,0,1,27.6777620342355,1.43300623553001e-07,FALSE,7.16856946465134e-06,58,,
2938,1,2.00051865101974,1.24111054120305,2.75992676083643,2.42817247443441e-07,0,1,26.6582066375066,2.42817247443441e-07,FALSE,1.06235981250266e-05,59,GSTA1,glutathione S-transferase alpha 1
452,1,2.01742382792533,1.24012257247812,2.79472508337255,3.63903680509378e-07,0,1,25.8768695067288,3.63903680509378e-07,FALSE,1.474537713424e-05,60,,
1101,-1,-2.08795896924202,-2.91248700747248,-1.26343093101156,6.93294949731641e-07,0,1,24.6336771428682,6.93294949731641e-07,FALSE,2.48604525337399e-05,61,CHAD,chondroadherin
682,1,2.25425605609664,1.3186173267128,3.18989478548048,2.33322445113189e-06,0,1,22.2990464017384,2.3332244511319e-06,FALSE,6.65790526477917e-05,62,BSG,basigin (Ok blood group)
575,-1,-1.58253257184465,-2.10588458462185,-1.05918055906745,3.09239406245929e-09,0,1,35.1247870097171,3.0923940624593e-09,FALSE,2.91404203281047e-07,63,ADGRB1,adhesion G protein-coupled receptor B1
448,1,1.845776498248,1.15059217676998,2.54096081972603,1.9517055402118e-07,0,1,27.0803621621558,1.9517055402118e-07,FALSE,8.88574252689688e-06,64,,
320,-1,-1.49603582967923,-1.97930467083409,-1.01276698852437,1.3001261259764e-09,0,1,36.8131162427794,1.3001261259764e-09,FALSE,1.41610871288384e-07,65,APBA1,amyloid beta precursor protein binding family A member 1
525307,1,1.6045116722912,1.04846003528632,2.16056330929608,1.55336194852864e-08,0,1,31.9853933785151,1.55336194852863e-08,FALSE,1.1042495816558e-06,66,,
343,1,1.62058354195537,1.05107739319883,2.19008969071191,2.44332810895369e-08,0,1,31.1058587408406,2.44332810895369e-08,FALSE,1.62301073729186e-06,67,AQP8,aquaporin 8
609,1,3.10123424691293,1.60685661450062,4.59561187932524,4.75302484169116e-05,0,1,16.5441556572024,4.75302484169115e-05,FALSE,0.000795837052005479,68,,
1073,-1,-1.76662339590985,-2.42822441510333,-1.10502237671637,1.6629014574388e-07,0,1,27.3899857400063,1.6629014574388e-07,FALSE,7.83497291342096e-06,69,CFL2,cofilin 2
2795,-1,-1.53852057819943,-2.0635110135578,-1.01353014284106,9.25700600359145e-09,0,1,32.9913447872927,9.25700600359145e-09,FALSE,7.21334390895241e-07,70,,
1211,-1,-1.93196889578377,-2.70566906075677,-1.15826873081077,9.87413822448883e-07,0,1,23.9525118295729,9.87413822448883e-07,FALSE,3.25284618582348e-05,71,CLTA,clathrin light chain A
450,-1,-1.80558426502338,-2.50037776246938,-1.11079076757738,3.51648028676021e-07,0,1,25.9430011141508,3.5164802867602e-07,FALSE,1.43927051736893e-05,72,,
1724,-1,-2.02619925199732,-2.87775522890177,-1.17464327509287,3.10794089896839e-06,0,1,21.7487389459984,3.10794089896838e-06,FALSE,8.68508725697924e-05,73,,
1613,-1,-1.54456750288542,-2.09747518152266,-0.991659824248176,4.36943855860666e-08,0,1,29.9781429199526,4.36943855860666e-08,FALSE,2.64253209544391e-06,74,DAPK3,death associated protein kinase 3
1237,-1,-1.36063446713418,-1.79907588141181,-0.92219305285655,1.18365588155164e-09,0,1,36.9961028743119,1.18365588155164e-09,FALSE,1.33227045334646e-07,75,CCR8,C-C motif chemokine receptor 8
1250,-1,-1.60130987417962,-2.19582131092024,-1.006798437439,1.29790926269544e-07,0,1,27.8693293571476,1.29790926269544e-07,FALSE,6.57391041555241e-06,76,,
1015,-1,-1.38405493696055,-1.846113546751,-0.921996327170103,4.33447341163972e-09,0,1,34.4674143813706,4.33447341163973e-09,FALSE,3.81810570955742e-07,77,CDH17,cadherin 17
1098,-1,-1.4501184497328,-1.95459903966717,-0.945637859798425,1.76206074166914e-08,0,1,31.7405330239346,1.76206074166913e-08,FALSE,1.2310120905592e-06,78,,
