Gene_ID,ENSEMBL,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
373.3413,373,TRIM23,tripartite motif containing 23,protein_coding,444.765778191113,-0.122661071356352,0.207813711074882,-0.590245324631893,0.555026189301438,0.825939280131242
664.86,664,BNIP3,BCL2 interacting protein 3,protein_coding,612.088825527136,-0.481359434571808,0.278203857173603,-1.73023997388877,0.0835874091321461,0.361652919752108
52.4875,52,ACP1,acid phosphatase 1,protein_coding,78.5296080698293,0.016384443573137,0.404173674593818,0.0405381265605754,0.967664111410846,0.991673474308236
699.4393,699,BUB1,BUB1 mitotic checkpoint serine/threonine kinase,protein_coding,572.827023285364,0.038402998119404,0.189253637528344,0.202918150588532,0.839199007287664,0.948432670444944
38.0191,38,ACAT1,acetyl-CoA acetyltransferase 1,protein_coding,86.8239145257639,-0.275359147917978,0.705673915656786,-0.390207349044063,0.696383227764652,0.896535066377554
941.9894,941,CD80,CD80 molecule,protein_coding,969.28825423399,-0.213334863664303,0.187265771479919,-1.13920906088906,0.254615967250546,0.614758833188604
4622.7743,4622,MYH4,myosin heavy chain 4,protein_coding,4838.47807168008,0.225661352258602,0.17488799132366,1.29031930980885,0.196939815130969,0.54787526797354
302.8606,302,ANXA2,annexin A2,protein_coding,281.792244386371,-0.101060611776745,0.259253928410563,-0.389813232132407,0.69667465845946,0.896535066377554
91.7462,91,ACVR1B,activin A receptor type 1B,protein_coding,132.924767684585,-0.330355232120242,0.398813175547247,-0.828345833025533,0.407474673303484,0.739799263272759
1073.4753,1073,CFL2,cofilin 2,protein_coding,1111.641298357,0.290734817623861,0.222064117464948,1.30923816482756,0.190453688116593,0.5413401606403
34.5425,34,ACADM,acyl-CoA dehydrogenase medium chain,protein_coding,79.9031652276079,0.797416264774313,0.524634138783362,1.51994734201541,0.128524210660541,0.449847913876447
28.0706,28,ABO,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",protein_coding,37.6326548200802,-2.36767126345509,0.72163887207197,-3.2809641429889,0.00103452895217278,0.0216946059135005
160.6557,160,AP2A1,adaptor related protein complex 2 subunit alpha 1,protein_coding,206.767611632864,-1.1925141074254,0.542844990812397,-2.1967856894852,0.0280357555852843,0.196780570658225
6431.431,6431,SRSF6,serine and arginine rich splicing factor 6,protein_coding,5941.03595680749,-0.0523528379914534,0.161855897862157,-0.323453384664667,0.746351905292334,0.915676755771104
258.6347,258,AMBN,ameloblastin,protein_coding,282.82410367934,0.186439872268406,0.27120253622091,0.687456226871494,0.491795275929521,0.791229534412528
29103.7021,29103,DNAJC15,DnaJ heat shock protein family (Hsp40) member C15,protein_coding,24673.8476980304,-0.538968679453316,0.193781200513248,-2.78132593887233,0.00541373531660231,0.0692747090362829
3336.5451,3336,HSPE1,heat shock protein family E (Hsp10) member 1,protein_coding,2269.56611892249,-0.223269937513098,0.183160138120546,-1.21898760180097,0.222848898243623,0.580587726491964
18.2602,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,37.4422315253457,-0.259670653425832,0.642324464144594,-0.404267107857467,0.686016310176714,0.891964231403852
1522.8808,1522,CTSZ,cathepsin Z,protein_coding,1853.32934524085,-0.166039274103327,0.1868256594772,-0.888739130202781,0.374143296004088,0.714547556812461
161.6961,161,AP2A2,adaptor related protein complex 2 subunit alpha 2,protein_coding,71.4513217334346,-0.27291805918757,0.585371855018681,-0.466230237835504,0.641050707604346,0.87144505684528
1949.1906,1949,EFNB3,ephrin B3,protein_coding,2438.16751616364,-0.081485384739347,0.189411400069677,-0.430203169974838,0.667047856281427,0.883895652526406
393.5081,393,ARHGAP4,Rho GTPase activating protein 4,protein_coding,176.654810726208,-0.235950542407474,0.544921742729,-0.432998949951638,0.66501553267127,0.882604135978832
729.1849,729,C6,complement C6,protein_coding,811.77014341296,0.0603162925457519,0.19892104388354,0.303217253278967,0.761724301363314,0.920935094493118
774.0215,774,CACNA1B,calcium voltage-gated channel subunit alpha1 B,protein_coding,741.158462481205,0.246721670038538,0.218385419407222,1.12975339978388,0.258580149163226,0.618115550513411
162.7093,162,AP1B1,adaptor related protein complex 1 subunit beta 1,protein_coding,138.808188545826,-0.166529232798712,0.313061463028066,-0.531937822010951,0.594769060661148,0.848342016879709
3562.561,3562,IL3,interleukin 3,protein_coding,3638.05303306987,-0.857920969242441,0.255228034206069,-3.3613900287684,0.000775512314551917,0.0178409638940717
908.1603,908,CCT6A,chaperonin containing TCP1 subunit 6A,protein_coding,1056.83558679347,-0.884974985485005,0.19592704855117,-4.51685967827907,6.27634663238049e-06,0.000410487498140747
474.6262,474,ATOH1,atonal bHLH transcription factor 1,protein_coding,464.324566752682,-0.0752256501182088,0.328643388400957,-0.228897500370313,0.818948583413929,0.941100070937157
899.5057,899,CCNF,cyclin F,protein_coding,950.490601040186,0.0945235657729275,0.177515402236747,0.53248092605995,0.594392948970077,0.848280882778966
680.2581,680,BRS3,bombesin receptor subtype 3,protein_coding,701.496136006084,0.00675288088038739,0.200587698647304,0.0336654786207058,0.973143907429064,0.993336529829362
1551.9387,1551,CYP3A7,cytochrome P450 family 3 subfamily A member 7,protein_coding,1500.5067760965,-0.248824094031574,0.240444646546009,-1.03484979851261,0.30073906229918,0.658240260731761
3257.4254,3257,HPS1,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1,protein_coding,5294.69088642911,2.38525825797034,0.426112062030187,5.59772527115497,2.17182551195294e-08,3.5993263581589e-06
40.0939,40,ASIC2,acid sensing ion channel subunit 2,protein_coding,68.2934250967526,-0.53290623671112,0.814803299095034,-0.654030533876084,0.513092133985877,0.804046885810972
3021.421,3021,H3-3B,H3.3 histone B,protein_coding,2961.53817641115,-0.265819198461228,0.165189629221933,-1.60917607063636,0.107577847264469,0.414142821390131
90.4764,90,ACVR1,activin A receptor type 1,protein_coding,99.0923436558226,-1.18725363225687,0.357791116127077,-3.31828706399515,0.000905713498571259,0.0196699400595373
539.681,539,ATP5PO,ATP synthase peripheral stalk subunit OSCP,protein_coding,483.465120822658,-0.640983411912104,0.350021244409607,-1.83127002189045,0.0670602498277544,0.321911829178787
3773.2567,3773,KCNJ16,potassium inwardly rectifying channel subfamily J member 16,protein_coding,4588.88015651248,-0.1955928179333,0.161627451880613,-1.21014602196275,0.226222866245147,0.583607323557735
1807.0357,1807,DPYS,dihydropyrimidinase,protein_coding,2090.95054040698,-2.35108496677085,0.609919968789231,-3.85474338778915,0.000115851080313832,0.00416614034668017
984.1228,984,CDK11B,cyclin dependent kinase 11B,protein_coding,1175.33526982984,-1.18229023615772,0.246298513887148,-4.80023292669736,1.58481195056892e-06,0.000124667004590836
2348.4954,2348,FOLR1,folate receptor alpha,protein_coding,1968.71332258196,-0.618899473643557,0.170300538205568,-3.63416040938454,0.000278887317958252,0.0082363434559643
56.7184,56,ACRV1,acrosomal vesicle protein 1,protein_coding,76.0238502640013,0.220670094682521,0.503883192543387,0.437938986550976,0.661430513032272,0.881514453866264
1469.8509,1469,CST1,cystatin SN,protein_coding,2038.4512675141,-0.104554353062117,0.288818247314756,-0.362007435590359,0.717346473969673,0.904297351324624
1370.9786,1370,CPN2,carboxypeptidase N subunit 2,protein_coding,1642.87450008702,-0.326318025221507,0.208114518466923,-1.56797338131588,0.116887344646551,0.431409075268459
974.2518,974,CD79B,CD79b molecule,protein_coding,957.166867745241,-0.344829061568083,0.171789272085652,-2.00727936838894,0.0447199247027365,0.25858926797028
862.4298,862,RUNX1T1,RUNX1 partner transcriptional co-repressor 1,protein_coding,1181.61365407503,-0.205545918217401,0.281095823905853,-0.731230778747694,0.464638203216109,0.776989661308798
15.9279,15,AANAT,aralkylamine N-acetyltransferase,protein_coding,22.9766200839745,0.0932854057100278,0.657512600574287,0.14187622507698,0.887177773968684,0.965516391561711
2395.2532,2395,FXN,frataxin,protein_coding,2351.48542320018,-0.318441718833267,0.168497711716778,-1.88988749810754,0.058773007929027,0.300507439171748
1621.0739,1621,DBH,dopamine beta-hydroxylase,protein_coding,1363.50337734978,0.100977108814053,0.168794770817432,0.598224153064966,0.549690377401768,0.822918255196745
1896.3245,1896,EDA,ectodysplasin A,protein_coding,1590.40764438657,0.062800235886354,0.240830535043908,0.260765255015956,0.794273540108635,0.933313783276272
3831.0742,3831,KLC1,kinesin light chain 1,protein_coding,3348.45816494606,-0.0302365243523436,0.198400869658358,-0.152401168424363,0.878870535573688,0.961203661168642
2829.2432,2829,XCR1,X-C motif chemokine receptor 1,protein_coding,2172.08103840627,-0.290687885001874,0.309036140032384,-0.940627477975271,0.346895795423899,0.696754114628491
1142.4808,1142,CHRNB3,cholinergic receptor nicotinic beta 3 subunit,protein_coding,1289.49496880148,0.136191389282808,0.192099513238314,0.708962698483535,0.478347625002452,0.783870396971004
2615.6188,2615,LRRC32,leucine rich repeat containing 32,protein_coding,3134.99093459979,0.450628488310083,0.332463353423727,1.35542303736483,0.175282813925074,0.519457922517536
1240.3456,1240,CMKLR1,chemerin chemokine-like receptor 1,protein_coding,1057.2223990285,0.395510733004766,0.250300700767735,1.58014233196965,0.114074274752933,0.426000409107977
1016.9923,1016,CDH18,cadherin 18,protein_coding,1023.92704404688,0.475373370743367,0.200106555708472,2.37560118438059,0.0175203879978326,0.149255658885243
1153.0246,1153,CIRBP,cold inducible RNA binding protein,protein_coding,1274.01747262862,0.432663389671587,0.211021891029819,2.05032467276321,0.0403327584743692,0.241656787349064
466.1336,466,ATF1,activating transcription factor 1,protein_coding,471.438977418148,-0.390433135836689,0.250166794340743,-1.56069128545052,0.118596608417634,0.433778467042857
271.1989,271,AMPD2,adenosine monophosphate deaminase 2,protein_coding,311.667860250644,-0.0619107096136266,0.459124130006803,-0.13484525331463,0.892734225590344,0.966374461008229
6125.0339,6125,RPL5,ribosomal protein L5,protein_coding,5777.73730878919,-1.03646791708638,0.236802241080302,-4.37693457780621,1.20360081465218e-05,0.000710915775298016
1663.5807,1663,DDX11,DEAD/H-box helicase 11,protein_coding,1397.48143090935,0.131455399843436,0.183387119632222,0.716819153422913,0.473485691855994,0.781904005100732
309.9287,309,ANXA6,annexin A6,protein_coding,351.700996783328,0.284610724080017,0.281514016629413,1.01100018921857,0.312016339228552,0.668858333621924
28.3701,28,ABO,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",protein_coding,46.9164593481399,-0.329794293461382,0.5335537794502,-0.618108813325656,0.536503613080688,0.815950838749823
721.5719,721,C4B,complement C4B (Chido/Rodgers blood group),protein_coding,899.167742635322,0.105162362937943,0.284985129530525,0.369010001017189,0.712120270308809,0.902508947521818
1504.141,1504,CTRB1,chymotrypsinogen B1,protein_coding,1125.78845129553,-0.236260296985981,0.288088592888168,-0.820095980258732,0.41216139359795,0.741603772395595
14.5615,14,AAMP,angio associated migratory cell protein,protein_coding,75.4996990988863,0.790702163969059,0.672500187168709,1.17576497234594,0.239688807203589,0.599134271337715
277.318,277,AMY1B,amylase alpha 1B,protein_coding,323.069550288678,-0.411987569556274,0.261242164385346,-1.5770332117926,0.114787883354803,0.427217888496314
782.2925,782,CACNB1,calcium voltage-gated channel auxiliary subunit beta 1,protein_coding,789.272086695227,-0.13516424755917,0.286610535039788,-0.471595531338043,0.637215516955395,0.868652681235314
1052.4251,1052,CEBPD,CCAAT enhancer binding protein delta,protein_coding,1210.82357837079,0.307827631146802,0.379180830894687,0.811822766516111,0.416893336504963,0.746028855659892
275.6925,275,AMT,aminomethyltransferase,protein_coding,277.069420031172,0.13695678308186,0.421230601611452,0.325134932167608,0.745078951916508,0.915263220294674
800.6905,800,CALD1,caldesmon 1,protein_coding,1025.43463670067,-0.226155537520979,0.206477197490147,-1.0953051488011,0.27338297256075,0.633311619697754
558.9037,558,AXL,AXL receptor tyrosine kinase,protein_coding,507.17038965178,0.225166376054658,0.220606238594712,1.02067093609407,0.307410368854276,0.665081748585868
238.322,238,ALK,ALK receptor tyrosine kinase,protein_coding,224.873306482921,-0.200642183851972,0.434843921487622,-0.461411954812581,0.644503076144008,0.872662200719024
1369.6907,1369,CPN1,carboxypeptidase N subunit 1,protein_coding,878.603081785538,-0.223115853929328,0.256223746290279,-0.870785230329734,0.383871431165613,0.722517929857908
554.4799,554,AVPR2,arginine vasopressin receptor 2,protein_coding,654.537659489373,0.124060730475407,0.334955876599606,0.370379322001578,0.711099878689944,0.902019389851924
301.9827,301,ANXA1,annexin A1,protein_coding,248.548999707256,-0.100244319189283,0.25162294189928,-0.398391014875776,0.690341980060465,0.893617775053624
38.5908,38,ACAT1,acetyl-CoA acetyltransferase 1,protein_coding,80.0416908960236,-0.209685945917338,0.602675857243929,-0.347924914192256,0.727896574026468,0.908606546152235
1443.8609,1443,CSH2,chorionic somatomammotropin hormone 2,protein_coding,1303.83783902814,-0.341309127073308,0.188788471731409,-1.80789178461538,0.0706233446401162,0.330285066577201
23.6084,23,ABCF1,ATP binding cassette subfamily F member 1,protein_coding,31.6618283750183,0.134211784375769,0.560396206826429,0.239494455424353,0.810722195318746,0.938294483768623
2140.9593,2140,EYA3,EYA transcriptional coactivator and phosphatase 3,protein_coding,2208.74040515993,-0.199461269556852,0.207186955328362,-0.962711524191923,0.335692311798653,0.687832285748257
27.4262,27,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",protein_coding,19.810712225271,1.22902703920188,0.881133674478376,1.39482472955021,0.163068699652503,0.502507480993242
189.7058,189,AGXT,alanine--glyoxylate aminotransferase,protein_coding,143.10814096143,-0.853935941168915,0.369229605309495,-2.31275046445187,0.0207363627023186,0.162969480353858
4291.969,4291,MLF1,myeloid leukemia factor 1,protein_coding,4510.56605545103,0.0352025640844808,0.221435583752968,0.158974287184812,0.873689132032372,0.959446118705048
25.5899,25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",protein_coding,107.292877839738,0.931401695460069,0.597905550486359,1.55777395727876,0.119286841566784,0.434888271451294
1667.5327,1667,DEFA1,defensin alpha 1,protein_coding,1946.85916801963,0.0718736380175396,0.360171137438414,0.199554130096916,0.841829304994686,0.949393910957934
269.1089,269,AMHR2,anti-Mullerian hormone receptor type 2,protein_coding,233.860719816556,0.4024762102866,0.351245085523062,1.14585577670716,0.2518548320044,0.611905687767538
314.127,314,AOC2,amine oxidase copper containing 2,protein_coding,443.749505910651,0.497965886662612,0.406062766009173,1.22632737681584,0.220075503024866,0.577774351989305
10.6828,10,NAT2,N-acetyltransferase 2,protein_coding,27.3955921272479,0.442986546986677,0.654982733152972,0.676333168134398,0.49882913865015,0.795170996915302
22.2995,22,ABCB7,ATP binding cassette subfamily B member 7,protein_coding,20.120106692307,0.137295959076848,0.722141964621317,0.190123224799496,0.849212571236535,0.951934501642215
9.4727,9,NAT1,N-acetyltransferase 1,protein_coding,11.790800177957,0.59675175342173,0.955516823143976,0.62453296369834,0.532277628997951,
419.5705,419,ART3,ADP-ribosyltransferase 3 (inactive),protein_coding,462.436887242925,-0.0268706855245007,0.263959579341533,-0.10179848593308,0.918916627458748,0.976524113224231
119.6752,119,ADD2,adducin 2,protein_coding,181.065393542615,0.0976189906137359,0.298845808867769,0.326653370122817,0.743930072314882,0.915080551189064
1877.4322,1877,E4F1,E4F transcription factor 1,protein_coding,1955.54410371473,0.00509629383647525,0.204681175738626,0.0248986933853805,0.980135769439689,0.993830145550913
53.8694,53,ACP2,"acid phosphatase 2, lysosomal",protein_coding,79.8788116435946,0.461053157702604,0.613612857053745,0.75137466955361,0.452427202747037,0.768425642879242
8029.4081,8029,CUBN,cubilin,protein_coding,6778.47264873063,-0.170957100492799,0.232910475102162,-0.73400348532118,0.462946613895567,0.776048188077906
495.3734,495,ATP4A,ATPase H+/K+ transporting subunit alpha,protein_coding,519.590083787908,0.491184938067766,0.324085316661336,1.51560380188729,0.129619565146199,0.452105839200165
357.1082,357,SHROOM2,shroom family member 2,protein_coding,341.649821172044,0.426181073062053,0.429639231270558,0.991951018536463,0.321221419786306,0.676411403981712
131.7349,131,ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",protein_coding,171.207617287345,-0.240882267178727,0.288875930964528,-0.833860634821481,0.404359522149225,0.736781970962649
1298.1571,1298,COL9A2,collagen type IX alpha 2 chain,protein_coding,1812.05790078454,-0.130109736011293,0.472763478661381,-0.275211055599507,0.783154093675793,0.92989194254842
575.9183,575,ADGRB1,adhesion G protein-coupled receptor B1,protein_coding,696.9694868255,-1.58253257184465,0.267021239627531,-5.92661682663196,3.09239406245934e-09,7.13340089813256e-07
477.0845,477,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,protein_coding,511.722568457327,-0.0382767298912241,0.307630018689305,-0.124424560562415,0.900979127931169,0.969839432071198
1045.2141,1045,CDX2,caudal type homeobox 2,protein_coding,887.746663536161,-0.121555434377721,0.213528822398516,-0.569269445746572,0.569173298648293,0.833758534963217
182.1011,182,JAG1,jagged canonical Notch ligand 1,protein_coding,270.214265592726,0.0423822976549439,0.29454184958865,0.143892277834658,0.885585533624245,0.964917840691368
534.7868,534,ATP6V1G2,ATPase H+ transporting V1 subunit G2,protein_coding,1087.00792263751,0.542224864641535,0.317421903414833,1.70821502488727,0.0875964516338513,0.371097574664005
776.5357,776,CACNA1D,calcium voltage-gated channel subunit alpha1 D,protein_coding,716.777399641434,-0.124157188053331,0.190159056386611,-0.652912306216473,0.513812814866886,0.804505869607782
1005.7042,1005,CDH7,cadherin 7,protein_coding,1066.53263984488,0.564153790434501,0.231825001362852,2.43353299738145,0.0149522724970557,0.135980443007321
22.6213,22,ABCB7,ATP binding cassette subfamily B member 7,protein_coding,26.2323375935258,0.453845445728041,0.727425121249136,0.623906753383355,0.532688824881222,0.814427642609344
2769.3393,2769,GNA15,G protein subunit alpha 15,protein_coding,3522.5207870348,0.576305975725302,0.163001682739469,3.53558298319185,0.000406876431304203,0.0108336889602402
2318.9244,2318,FLNC,filamin C,protein_coding,2455.56639508077,-0.164269263140947,0.184620543603541,-0.889766977903083,0.373591021382932,0.714131997201193
240.0312,240,ALOX5,arachidonate 5-lipoxygenase,protein_coding,424.431529930428,0.895460504917714,0.331688516109061,2.69970306907846,0.00694013868294916,0.0818715738202779
4317.9111,4317,MMP8,matrix metallopeptidase 8,protein_coding,4657.98418449591,-0.770264953877267,0.199831211132312,-3.85457781851335,0.000115929505839079,0.00416614034668017
355.9503,355,FAS,Fas cell surface death receptor,protein_coding,353.408841115758,-0.263068607321395,0.376278441899693,-0.699132817690159,0.484469030957489,0.787147771764806
859.4286,859,CAV3,caveolin 3,protein_coding,796.829416804438,0.387696246784395,0.227309772433951,1.70558547761974,0.0880852851303388,0.372052831578087
210.0305,210,ALAD,aminolevulinate dehydratase,protein_coding,299.902091727755,-0.110622868514835,0.238111054005888,-0.464585186843527,0.642228542326448,0.872004016341593
4776.2824,4776,NFATC4,nuclear factor of activated T cells 4,protein_coding,2720.7734473341,-1.12850442379795,0.355733336283177,-3.17233249936299,0.00151219763619392,0.028011032936628
1240.9155,1240,CMKLR1,chemerin chemokine-like receptor 1,protein_coding,1246.1688211085,-0.137016896266604,0.277881224985347,-0.493077199705843,0.621958040447348,0.859110651775562
8693.1005,8693,GALNT4,polypeptide N-acetylgalactosaminyltransferase 4,protein_coding,11901.7926702139,-0.263714432157884,0.323673791280163,-0.814753740532609,0.415213285032805,0.744678635704126
1366.8707,1366,CLDN7,claudin 7,protein_coding,1380.48623205181,0.00200519603848449,0.196039891051984,0.0102285102676004,0.991838971882138,0.997060548797299
727.5798,727,C5,complement C5,protein_coding,801.85227240209,0.00996259537146259,0.192907913224257,0.0516443063685055,0.958812115045837,0.989057457326108
483.2082,483,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,protein_coding,373.516506703944,0.14007262950183,0.278969477394301,0.502107366046533,0.615591999002924,0.857198556541775
3183.0447,3183,HNRNPC,heterogeneous nuclear ribonucleoprotein C,protein_coding,3767.95340153186,0.578545721124496,0.205624857369154,2.81359816379517,0.00489904258305457,0.0650285045822251
1159.0195,1159,CKMT1B,"creatine kinase, mitochondrial 1B",protein_coding,1578.50195081242,-0.221780366608574,0.32713573453653,-0.677946011990349,0.497805924738502,0.794868506541152
514.9778,514,ATP5F1E,ATP synthase F1 subunit epsilon,protein_coding,477.201937318069,-0.0881545001470527,0.21229675105604,-0.415241871147537,0.677964849776082,0.8885113232766
127.2898,127,ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide",protein_coding,227.186573549768,1.99411183688808,0.381245033452734,5.23052541518631,1.69028935313654e-07,2.06094566128862e-05
16.8345,16,AARS1,alanyl-tRNA synthetase 1,protein_coding,157.389849437771,-0.730802689324567,0.739685634275045,-0.987990918656702,0.323157095791369,0.678010278411831
1412.32,1412,CRYBA2,crystallin beta A2,protein_coding,1745.73438393854,0.169358461541386,0.349534694109433,0.4845254688462,0.628012993710325,0.862610636498671
230.0107,230,ALDOC,"aldolase, fructose-bisphosphate C",protein_coding,765.124313177349,-0.503989282900971,0.289078089935418,-1.74343646387579,0.0812574035465931,0.356296912031941
9061.1848,9061,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,protein_coding,9072.72955925046,-0.28834605405366,0.249623076452898,-1.15512579265911,0.248038917366994,0.608550557658826
1282.9116,1282,COL4A1,collagen type IV alpha 1 chain,protein_coding,824.742715564949,-0.0838656668724219,0.248698303607681,-0.337218491866834,0.735952198377403,0.912714482337373
650.6194,650,BMP2,bone morphogenetic protein 2,protein_coding,833.752930223931,-0.867754778316117,0.266636571872684,-3.25444770093452,0.00113613077030581,0.0230878002965716
1545.8356,1545,CYP1B1,cytochrome P450 family 1 subfamily B member 1,protein_coding,1683.67369527778,0.624390720734861,0.275211145802093,2.26876974373657,0.0232823318193668,0.17531072084543
1356.1087,1356,CP,ceruloplasmin,protein_coding,1548.24649059033,0.329563609121381,0.527354180317949,0.624937890741064,0.53201182255771,0.814159050646122
335.4117,335,APOA1,apolipoprotein A1,protein_coding,334.172621781975,-0.898469735989968,0.539085534788111,-1.66665524858335,0.0955829762437619,0.388978006050101
2168.3651,2168,FABP1,fatty acid binding protein 1,protein_coding,1785.29466889492,-0.458767711216796,0.181762480629385,-2.52399565426391,0.0116029362969013,0.116363137642609
1001.7199,1001,CDH3,cadherin 3,protein_coding,2035.09735421175,1.11088095949154,0.262143846289667,4.23767704340472,2.25844316011478e-05,0.00117178190708691
673.0031,673,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",protein_coding,804.151944099522,0.210126984217867,0.291292832164633,0.721359954710822,0.470688078080745,0.780062669207603
577.9224,577,ADGRB3,adhesion G protein-coupled receptor B3,protein_coding,530.186075536713,-0.00314683674412599,0.343889464243428,-0.00915072158738325,0.992698882419402,0.997477953757277
577.3013,577,ADGRB3,adhesion G protein-coupled receptor B3,protein_coding,451.299917350504,0.384675692381214,0.225351971541627,1.70699945400813,0.0878221538782646,0.371346090339851
1.5743,1,A1BG,alpha-1-B glycoprotein,protein_coding,17.3639855347527,0.507308308837667,1.47617931758232,0.343663065045874,0.731099690959907,0.909621221890949
3176.551,3176,HNMT,histamine N-methyltransferase,protein_coding,3663.33021529275,-0.633069084386763,0.349883375227614,-1.80937171986215,0.070393273616259,0.329732422683041
744.2344,744,MPPED2,metallophosphoesterase domain containing 2,protein_coding,1044.44147545458,-0.173812190677727,0.226136671954899,-0.768615674650031,0.442121497508001,0.762420069596146
350.3001,350,APOH,apolipoprotein H,protein_coding,361.103971476783,0.00600079512620948,0.21412013421082,0.0280253659859057,0.977641919958748,0.993472292754841
920.0546,920,CD4,CD4 molecule,protein_coding,1015.3966270373,-0.178388123383121,0.209518596053714,-0.851419047010933,0.394536614885305,0.729707057928696
3010.4585,3010,H1-6,"H1.6 linker histone, cluster member",protein_coding,3137.41205164096,-0.572229404141586,0.261823639149924,-2.18555286298621,0.0288483344232184,0.199508090928714
1302.7613,1302,COL11A2,collagen type XI alpha 2 chain,protein_coding,1395.76014364841,-0.29907406863349,0.180698348387216,-1.65510128511307,0.0979039542601267,0.393784283510924
891.5783,891,CCNB1,cyclin B1,protein_coding,1008.28299925077,0.259645207484922,0.289684970301821,0.896301962833625,0.370091511079086,0.711506036053609
381.1129,381,ARF5,ADP ribosylation factor 5,protein_coding,339.129089384294,-0.424077157504214,0.294488338911733,-1.44004736850148,0.149853998032567,0.482940815298634
714.4908,714,C1QC,complement C1q C chain,protein_coding,724.083467691591,0.139631337968545,0.249950438979628,0.55863609817435,0.576410098724288,0.837531527513075
2017.5122,2017,CTTN,cortactin,protein_coding,2117.90688639176,0.0980218042177381,0.331716274443032,0.29549893016953,0.7676127694737,0.924540004781784
869.1511,869,CBLN1,cerebellin 1 precursor,protein_coding,1018.29697971773,-0.425680542562976,0.323622529597601,-1.31536127318539,0.188388514356096,0.538348881595501
694.2853,694,BTG1,BTG anti-proliferation factor 1,protein_coding,824.067421740346,-0.202277773341284,0.341238368590036,-0.592775584343215,0.553331349684272,0.825242578491616
34.2417,34,ACADM,acyl-CoA dehydrogenase medium chain,protein_coding,82.8485303188183,1.60705725450109,0.607906782356826,2.64359158532597,0.00820315699534877,0.0920233103525316
551.1526,551,AVP,arginine vasopressin,protein_coding,654.079599076215,0.493461275812463,0.272366006457379,1.81175794377146,0.0700236060530471,0.3290494647906
813.3106,813,CALU,calumenin,protein_coding,792.014133445642,-0.451094139687817,0.210401378692956,-2.14396950481066,0.0320353303112976,0.211708512742489
339.0005,339,APOBEC1,apolipoprotein B mRNA editing enzyme catalytic subunit 1,protein_coding,297.151943470937,-0.545938908650372,0.262836712933154,-2.07710293801011,0.0377920594827636,0.233060135610829
367.9998,367,AR,androgen receptor,protein_coding,352.90102113965,0.153276842333986,0.306327145597115,0.500369766561847,0.616814737554049,0.857394997409146
1368.5074,1368,CPM,carboxypeptidase M,protein_coding,1582.99275221671,0.108481910695289,0.182099878042703,0.595727530744689,0.551357263291164,0.824020419882012
3201.097,3201,HOXA4,homeobox A4,protein_coding,3261.45457951096,-0.158876583512217,0.172709560431222,-0.919906130937591,0.357621814747084,0.703185254089249
1588.2384,1588,CYP19A1,cytochrome P450 family 19 subfamily A member 1,protein_coding,1644.86944767076,-0.172119700165465,0.302351430590705,-0.569270334951595,0.569172695295328,0.833758534963217
43.3816,43,ACHE,acetylcholinesterase (Yt blood group),protein_coding,79.1586754613703,0.467046921805932,0.42125638340342,1.10869992766059,0.267559653137807,0.627627219879395
5618.8415,5618,PRLR,prolactin receptor,protein_coding,5149.82378811921,0.452963690344651,0.181592161639918,2.49440111431043,0.0126169876204544,0.122649190592914
825.5581,825,CAPN3,calpain 3,protein_coding,1344.1596229563,0.185449811891593,0.277979085012565,0.66713584542956,0.504685365539659,0.799904117237591
26.0991,26,AOC1,amine oxidase copper containing 1,protein_coding,24.0747338533985,0.442308719474445,0.735461865399412,0.6014026563216,0.547571829865236,0.822035458530556
581.6067,581,BAX,"BCL2 associated X, apoptosis regulator",protein_coding,458.518943534188,0.138275047478272,0.325659102164422,0.424600591720783,0.671127861587076,0.886081877739298
321.3311,321,APBA2,amyloid beta precursor protein binding family A member 2,protein_coding,301.478515827381,-0.0695346974841938,0.27012272801451,-0.257418907306677,0.796855408640333,0.933904691073841
329.3978,329,BIRC2,baculoviral IAP repeat containing 2,protein_coding,297.750537677356,0.0959483871997104,0.244583322501829,0.392293252942433,0.69484154830486,0.89581141031846
1398.293,1398,CRK,"CRK proto-oncogene, adaptor protein",protein_coding,1571.95158104267,-0.0948251381475034,0.166239057104376,-0.57041431658245,0.568396721626813,0.833363001480457
4986.2204,4986,OPRK1,opioid receptor kappa 1,protein_coding,3122.52496684636,-1.23950615299893,0.288585299818484,-4.29511189162637,1.74605249416016e-05,0.000949207518322097
