Gene_ID,ENSEMBL,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
20.5441,20,ABCA2,ATP binding cassette subfamily A member 2,protein_coding,14.8756325899774,0.458834767515615,0.422851502854567,1.08509669332646,0.277878831722426,0.686543720545821
26.0346,26,AOC1,amine oxidase copper containing 1,protein_coding,11.2973794929385,-0.134769000065124,0.274428336031544,-0.491089958179949,0.623362823538779,0.877589008858996
9.5841,9,NAT1,N-acetyltransferase 1,protein_coding,13.1507206646404,-0.0406289574937032,0.384129251415181,-0.105768975791406,0.915765652413033,0.978463935687972
18.3758,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,11.8237579377045,-0.243205986267731,0.325865495631816,-0.746338564616,0.455462920899877,0.806808777437228
12.6121,12,SERPINA3,serpin family A member 3,protein_coding,16.3061326432618,0.032363460022978,0.343137583234867,0.0943162789627337,0.924857918816235,0.97968093888036
18.4255,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,13.7988513406694,-0.543672347852519,0.279156926593986,-1.94755098677258,0.0514687132949742,0.357951989213759
19.8824,19,ABCA1,ATP binding cassette subfamily A member 1,protein_coding,9.99911883940414,-0.534415542309296,0.425438357225467,-1.25615270281348,0.20906061113302,0.617633392025195
98.8853,98,ACYP2,acylphosphatase 2,protein_coding,58.7021398322414,0.0386858278684293,0.156426148076824,0.247310493444037,0.804667938388103,0.950760017024347
21.8638,21,ABCA3,ATP binding cassette subfamily A member 3,protein_coding,14.6744998260203,-0.077292798583542,0.309697776952876,-0.249574922183904,0.802916094169037,0.950760017024347
18.5502,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,26.7295846755883,0.00726973213045905,0.220405737945569,0.0329834068669046,0.973687819843986,0.989932034283738
51.4673,51,ACOX1,acyl-CoA oxidase 1,protein_coding,23.1403595655966,0.133846402293151,0.262786419758779,0.509335308940294,0.610517212459235,0.872268837610323
36.5241,36,ACADSB,acyl-CoA dehydrogenase short/branched chain,protein_coding,19.0656271982676,0.278070526100836,0.261616315546299,1.0628944357701,0.287829826643096,0.694565981726491
22.6115,22,ABCB7,ATP binding cassette subfamily B member 7,protein_coding,20.6538987645035,-0.298654454241069,0.283414339265593,-1.05377326713591,0.291986735474118,0.698970973700217
108.4991,108,ADCY2,adenylate cyclase 2,protein_coding,83.403898819209,0.0890808698011478,0.20309115543298,0.438625057852627,0.660933237319369,0.893801660063275
25.6273,25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",protein_coding,21.5411641499936,-0.180993934927799,0.306377607108033,-0.590754450484294,0.554684958589902,0.852879462595976
105.0684,105,ADARB2,adenosine deaminase RNA specific B2 (inactive),protein_coding,59.4523827505067,-0.0218382753992546,0.173379077316868,-0.125956809421375,0.899766113295024,0.976413285590125
27.9569,27,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",protein_coding,24.7046853744749,-0.131015886204644,0.238506529420028,-0.549317817517333,0.58278736191047,0.861074155955499
60.241,60,ACTB,actin beta,protein_coding,38.4156171639871,-0.278130734454058,0.168632827070782,-1.64932735390432,0.0990805886352113,0.462857739892982
32.9489,32,ACACB,acetyl-CoA carboxylase beta,protein_coding,22.9869749621279,0.148175917331475,0.265893111472305,0.557276254773936,0.577338696678232,0.860205581762669
1390.6151,1390,CREM,cAMP responsive element modulator,protein_coding,2630.89886853275,0.531535833348032,0.263118972686748,2.02013495233901,0.0433693912211814,0.33179081217654
321.6132,321,APBA2,amyloid beta precursor protein binding family A member 2,protein_coding,88.88056182638,0.103664491198791,0.187291242057635,0.553493532638812,0.579925507921528,0.860205581762669
71.3871,71,ACTG1,actin gamma 1,protein_coding,132.002708910665,0.265146127433126,0.555589613471001,0.477233772922151,0.63319566437323,0.884006360190598
15.9772,15,AANAT,aralkylamine N-acetyltransferase,protein_coding,18.8190498246395,-0.489678461260995,0.22506360156173,-2.17573369422282,0.0295751791902588,0.287562462221741
25.6835,25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",protein_coding,20.5973279475942,-0.62418197425216,0.344157957820677,-1.81364969214918,0.0697316748494447,0.397795686267993
43.0615,43,ACHE,acetylcholinesterase (Yt blood group),protein_coding,14.9154299450923,0.135835382316752,0.249413664891628,0.544618845867059,0.586015690412349,0.862276812663919
16.6448,16,AARS1,alanyl-tRNA synthetase 1,protein_coding,15.75011154661,0.160868058326125,0.306017957045986,0.525681760243733,0.599109338878741,0.868760378552006
32.3295,32,ACACB,acetyl-CoA carboxylase beta,protein_coding,27.8605837809241,0.364988373987714,0.226805314089338,1.60925847550445,0.107559834816986,0.479628355658963
39.8191,39,ACAT2,acetyl-CoA acetyltransferase 2,protein_coding,24.2868446478717,-0.142994570539651,0.248201317480204,-0.576123334039337,0.564531820510394,0.857519296586156
18.0483,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,15.9398758207269,-0.396062817242366,0.441978406018268,-0.896113502038369,0.370192146520882,0.761179345240449
29.1461,29,ABR,ABR activator of RhoGEF and GTPase,protein_coding,17.8395321293987,-0.071431306388963,0.217253289706867,-0.328792749170072,0.742312343988772,0.927729157594159
10.9473,10,NAT2,N-acetyltransferase 2,protein_coding,11.0351776111524,-0.168929355715095,0.309614395470206,-0.545612084536783,0.585332615748823,0.862276812663919
13.1087,13,AADAC,arylacetamide deacetylase,protein_coding,13.4012367129741,0.463533073482362,0.260320782145682,1.78062262129713,0.0749741217143169,0.409161614506641
22.8321,22,ABCB7,ATP binding cassette subfamily B member 7,protein_coding,13.515823583978,0.509487204020318,0.323480803058659,1.57501526892132,0.115252920175602,0.489003798716126
54.1228,54,ACP5,"acid phosphatase 5, tartrate resistant",protein_coding,46.016310849825,-0.228439467249777,0.220864446534002,-1.03429714847568,0.300997269526402,0.706812375742819
24.4815,24,ABCA4,ATP binding cassette subfamily A member 4,protein_coding,16.3992245502952,0.144873465506575,0.24979429376314,0.579971076697002,0.561934122676088,0.856011509510132
19.8626,19,ABCA1,ATP binding cassette subfamily A member 1,protein_coding,10.1730061393079,-0.0402358236907683,0.285447470038891,-0.140957016312971,0.887903899235254,0.973620531905895
20.8892,20,ABCA2,ATP binding cassette subfamily A member 2,protein_coding,20.8928677672847,-0.519589797785239,0.291142696920564,-1.78465681358652,0.0743169999549433,0.407753839170124
19.4299,19,ABCA1,ATP binding cassette subfamily A member 1,protein_coding,13.652005647268,-0.168439496927512,0.327412455883645,-0.514456594123503,0.606932800156936,0.870385544215723
21.5865,21,ABCA3,ATP binding cassette subfamily A member 3,protein_coding,12.9177442259725,0.354439560639207,0.420057944489594,0.843787304320316,0.39878827112881,0.775001241646596
